Country,Year,BMI,BP,Continent
Saint Vincent and the Grenadines,1983,23.21704,128.9577,North America
Samoa,1984,26.46727,129.8106,Oceania
Samoa,1985,26.64126,129.7806,Oceania
Samoa,1986,26.80807,129.7944,Oceania
Samoa,1987,26.98565,129.8745,Oceania
Samoa,1988,27.15731,129.9341,Oceania
Samoa,1990,27.45165,130.028,Oceania
Samoa,1991,27.57865,130.0025,Oceania
Samoa,1992,27.67714,129.9626,Oceania
Samoa,1993,27.80065,129.9964,Oceania
Samoa,1994,27.90823,129.9258,Oceania
Samoa,1995,28.038,129.9365,Oceania
Samoa,1996,28.19742,130.0482,Oceania
Samoa,1997,28.36491,130.1678,Oceania
Samoa,1998,28.54905,130.3549,Oceania
Samoa,1999,28.73785,130.554,Oceania
Samoa,2000,28.93492,130.808,Oceania
Samoa,2001,29.13945,131.1018,Oceania
Samoa,2002,29.34069,131.3581,Oceania
Samoa,2003,29.53503,131.5847,Oceania
Samoa,2004,29.72547,131.788,Oceania
Samoa,2005,29.90551,131.9515,Oceania
Samoa,2006,30.0889,132.1438,Oceania
Samoa,2007,30.26044,132.2794,Oceania
Samoa,2008,30.42475,132.3983,Oceania
Samoa,1989,27.31196,130.0036,Oceania
Samoa,1980,25.83472,130.2907,Oceania
Samoa,1981,25.99935,130.1969,Oceania
Samoa,1982,26.15725,130.0819,Oceania
Samoa,1983,26.31038,129.9304,Oceania
Sao Tome and Principe,1984,21.4642,136.7225,Africa
Sao Tome and Principe,1985,21.51928,136.3179,Africa
Sao Tome and Principe,1986,21.56152,135.9188,Africa
Sao Tome and Principe,1987,21.60658,135.5685,Africa
Sao Tome and Principe,1988,21.64982,135.2516,Africa
Sao Tome and Principe,1990,21.75361,134.5973,Africa
Sao Tome and Principe,1991,21.8061,134.2647,Africa
Sao Tome and Principe,1992,21.86141,133.9548,Africa
Sao Tome and Principe,1993,21.92185,133.703,Africa
Sao Tome and Principe,1994,21.9945,133.5682,Africa
Sao Tome and Principe,1995,22.06417,133.48,Africa
Sao Tome and Principe,1996,22.13677,133.4632,Africa
Sao Tome and Principe,1997,22.23617,133.5933,Africa
Sao Tome and Principe,1998,22.334,133.7694,Africa
Sao Tome and Principe,1999,22.42935,134.0141,Africa
Sao Tome and Principe,2000,22.53154,134.2892,Africa
Sao Tome and Principe,2001,22.64028,134.6018,Africa
Sao Tome and Principe,2002,22.75203,134.9578,Africa
Sao Tome and Principe,2003,22.86699,135.3276,Africa
Sao Tome and Principe,2004,22.98085,135.7195,Africa
Sao Tome and Principe,2005,23.10325,136.1348,Africa
Sao Tome and Principe,2006,23.23616,136.5895,Africa
Sao Tome and Principe,2007,23.37208,137.0533,Africa
Sao Tome and Principe,2008,23.51233,137.5228,Africa
Sao Tome and Principe,1989,21.6996,134.9173,Africa
Sao Tome and Principe,1980,21.27399,138.4622,Africa
Sao Tome and Principe,1981,21.31334,137.9923,Africa
Sao Tome and Principe,1982,21.36899,137.6389,Africa
Sao Tome and Principe,1983,21.41756,137.2058,Africa
Saudi Arabia,1984,25.51095,134.0108,Asia
Saudi Arabia,1985,25.57572,133.2471,Asia
Saudi Arabia,1986,25.63769,132.5896,Asia
Saudi Arabia,1987,25.69672,131.9876,Asia
Saudi Arabia,1988,25.76424,131.4106,Asia
Saudi Arabia,1990,25.91673,130.3792,Asia
Saudi Arabia,1991,26.01571,129.9737,Asia
Saudi Arabia,1992,26.12018,129.587,Asia
Saudi Arabia,1993,26.22935,129.2118,Asia
Saudi Arabia,1994,26.33868,128.8842,Asia
Saudi Arabia,1995,26.45034,128.5697,Asia
Saudi Arabia,1996,26.55977,128.3145,Asia
Saudi Arabia,1997,26.66882,128.1206,Asia
Saudi Arabia,1998,26.77904,128.0086,Asia
Saudi Arabia,1999,26.88356,128.0318,Asia
Saudi Arabia,2000,26.99168,128.1072,Asia
Saudi Arabia,2001,27.096,128.2239,Asia
Saudi Arabia,2002,27.19191,128.357,Asia
Saudi Arabia,2003,27.30168,128.5358,Asia
Saudi Arabia,2004,27.41224,128.7172,Asia
Saudi Arabia,2005,27.52896,128.9158,Asia
Saudi Arabia,2006,27.64713,129.0945,Asia
Saudi Arabia,2007,27.7644,129.2996,Asia
Saudi Arabia,2008,27.88432,129.4963,Asia
Saudi Arabia,1989,25.82999,130.8871,Asia
Saudi Arabia,1980,25.025,136.7878,Asia
Saudi Arabia,1981,25.17207,136.2238,Asia
Saudi Arabia,1982,25.30601,135.5365,Asia
Saudi Arabia,1983,25.41727,134.7564,Asia
Senegal,1984,20.46449,131.9761,Africa
Senegal,1985,20.51621,131.6209,Africa
Senegal,1986,20.56741,131.3553,Africa
Senegal,1987,20.61342,131.1902,Africa
Senegal,1988,20.66175,131.0592,Africa
Senegal,1990,20.74356,130.7242,Africa
Senegal,1991,20.79289,130.5493,Africa
Senegal,1992,20.84855,130.4544,Africa
Senegal,1993,20.90822,130.3393,Africa
Senegal,1994,20.9613,130.2623,Africa
Senegal,1995,21.01431,130.1995,Africa
Senegal,1996,21.06393,130.1694,Africa
Senegal,1997,21.12464,130.201,Africa
Senegal,1998,21.18605,130.2795,Africa
Senegal,1999,21.2535,130.4031,Africa
Senegal,2000,21.3219,130.5727,Africa
Senegal,2001,21.38834,130.7704,Africa
Senegal,2002,21.44909,130.9783,Africa
Senegal,2003,21.518,131.1965,Africa
Senegal,2004,21.59394,131.4531,Africa
Senegal,2005,21.67412,131.7123,Africa
Senegal,2006,21.75457,131.9591,Africa
Senegal,2007,21.84124,132.2178,Africa
Senegal,2008,21.92743,132.4783,Africa
Senegal,1989,20.70301,130.9166,Africa
Senegal,1980,20.267,133.2086,Africa
Senegal,1981,20.31774,132.8664,Africa
Senegal,1982,20.37281,132.5884,Africa
Senegal,1983,20.41856,132.3211,Africa
Serbia,1984,25.75549,139.4807,Europe
Serbia,1985,25.78928,139.5272,Europe
Serbia,1986,25.82077,139.5565,Europe
Serbia,1987,25.85356,139.5773,Europe
Serbia,1988,25.89123,139.5639,Europe
Serbia,1990,25.9617,139.4102,Europe
Serbia,1991,25.99304,139.2417,Europe
Serbia,1992,25.99561,138.9248,Europe
Serbia,1993,25.95303,138.4441,Europe
Serbia,1994,25.92375,138.0558,Europe
Serbia,1995,25.90583,137.6972,Europe
Serbia,1996,25.92565,137.4072,Europe
Serbia,1997,25.95209,137.1606,Europe
Serbia,1998,25.98264,137.0038,Europe
Serbia,1999,25.98488,136.8408,Europe
Serbia,2000,25.99052,136.7849,Europe
Serbia,2001,26.02009,136.8017,Europe
Serbia,2002,26.05982,136.8445,Europe
Serbia,2003,26.12686,136.8977,Europe
Serbia,2004,26.20059,136.9456,Europe
Serbia,2005,26.26456,136.9715,Europe
Serbia,2006,26.33689,136.9807,Europe
Serbia,2007,26.42002,136.957,Europe
Serbia,2008,26.51495,136.9296,Europe
Serbia,1989,25.92414,139.5225,Europe
Serbia,1980,25.6038,139.0199,Europe
Serbia,1981,25.64709,139.1738,Europe
Serbia,1982,25.68167,139.2908,Europe
Serbia,1983,25.71951,139.4113,Europe
Seychelles,1984,22.55543,135.6975,Africa
Seychelles,1985,22.6613,135.6802,Africa
Seychelles,1986,22.7601,135.6154,Africa
Seychelles,1987,22.86179,135.6073,Africa
Seychelles,1988,22.97205,135.6275,Africa
Seychelles,1990,23.21328,135.7749,Africa
Seychelles,1991,23.34457,135.8331,Africa
Seychelles,1992,23.48498,135.9197,Africa
Seychelles,1993,23.62919,135.9401,Africa
Seychelles,1994,23.77534,135.959,Africa
Seychelles,1995,23.90865,135.9298,Africa
Seychelles,1996,24.04069,135.8729,Africa
Seychelles,1997,24.18047,135.816,Africa
Seychelles,1998,24.3203,135.7581,Africa
Seychelles,1999,24.44887,135.6739,Africa
Seychelles,2000,24.5804,135.6008,Africa
Seychelles,2001,24.70393,135.558,Africa
Seychelles,2002,24.82301,135.5965,Africa
Seychelles,2003,24.93235,135.626,Africa
Seychelles,2004,25.02781,135.5661,Africa
Seychelles,2005,25.14325,135.602,Africa
Seychelles,2006,25.26795,135.648,Africa
Seychelles,2007,25.41426,135.7586,Africa
Seychelles,2008,25.56236,135.8688,Africa
Seychelles,1989,23.09156,135.6814,Africa
Seychelles,1980,22.15891,135.9212,Africa
Seychelles,1981,22.26575,135.9053,Africa
Seychelles,1982,22.36578,135.8361,Africa
Seychelles,1983,22.46072,135.7765,Africa
Sierra Leone,1984,21.53877,133.7886,Africa
Sierra Leone,1985,21.57846,133.5974,Africa
Sierra Leone,1986,21.6145,133.4131,Africa
Sierra Leone,1987,21.65417,133.266,Africa
Sierra Leone,1988,21.68635,133.1262,Africa
Sierra Leone,1990,21.74587,132.872,Africa
Sierra Leone,1991,21.77198,132.7414,Africa
Sierra Leone,1992,21.7886,132.5893,Africa
Sierra Leone,1993,21.8085,132.4534,Africa
Sierra Leone,1994,21.84373,132.3975,Africa
Sierra Leone,1995,21.87518,132.3405,Africa
Sierra Leone,1996,21.90497,132.3024,Africa
Sierra Leone,1997,21.91602,132.2486,Africa
Sierra Leone,1998,21.91706,132.2284,Africa
Sierra Leone,1999,21.90284,132.2146,Africa
Sierra Leone,2000,21.89919,132.2823,Africa
Sierra Leone,2001,21.918,132.4552,Africa
Sierra Leone,2002,21.96438,132.701,Africa
Sierra Leone,2003,22.02819,133.0067,Africa
Sierra Leone,2004,22.10557,133.3452,Africa
Sierra Leone,2005,22.19761,133.7296,Africa
Sierra Leone,2006,22.30192,134.1205,Africa
Sierra Leone,2007,22.41321,134.4958,Africa
Sierra Leone,2008,22.53139,134.8643,Africa
Sierra Leone,1989,21.71679,132.9912,Africa
Sierra Leone,1980,21.36041,134.4863,Africa
Sierra Leone,1981,21.40767,134.3209,Africa
Sierra Leone,1982,21.45595,134.1496,Africa
Sierra Leone,1983,21.49821,133.971,Africa
Singapore,1984,22.82848,130.2339,Asia
Singapore,1985,22.88449,129.8449,Asia
Singapore,1986,22.93952,129.5677,Asia
Singapore,1987,22.9966,129.3751,Asia
Singapore,1988,23.06131,129.2453,Asia
Singapore,1990,23.19591,129.1028,Asia
Singapore,1991,23.26571,129.0389,Asia
Singapore,1992,23.32999,128.9633,Asia
Singapore,1993,23.4027,128.8914,Asia
Singapore,1994,23.47382,128.8299,Asia
Singapore,1995,23.54164,128.796,Asia
Singapore,1996,23.60396,128.6947,Asia
Singapore,1997,23.65914,128.5998,Asia
Singapore,1998,23.701,128.4814,Asia
Singapore,1999,23.73247,128.3591,Asia
Singapore,2000,23.76281,128.2837,Asia
Singapore,2001,23.77667,128.1804,Asia
Singapore,2002,23.78492,128.0825,Asia
Singapore,2003,23.78935,127.9996,Asia
Singapore,2004,23.79608,127.9077,Asia
Singapore,2005,23.80876,127.8954,Asia
Singapore,2006,23.81831,127.876,Asia
Singapore,2007,23.83205,127.8219,Asia
Singapore,2008,23.83996,127.7485,Asia
Singapore,1989,23.12883,129.1859,Asia
Singapore,1980,22.56816,131.6479,Asia
Singapore,1981,22.63397,131.2713,Asia
Singapore,1982,22.69746,130.9244,Asia
Singapore,1983,22.76362,130.5626,Asia
Slovenia,1984,25.85281,138.4706,Europe
Slovenia,1985,25.88685,138.4404,Europe
Slovenia,1986,25.92372,138.3837,Europe
Slovenia,1987,25.95768,138.3376,Europe
Slovenia,1988,25.99316,138.2759,Europe
Slovenia,1990,26.06808,138.0586,Europe
Slovenia,1991,26.09041,137.8693,Europe
Slovenia,1992,26.10641,137.6284,Europe
Slovenia,1993,26.14656,137.4305,Europe
Slovenia,1994,26.20079,137.2435,Europe
Slovenia,1995,26.26542,137.0623,Europe
Slovenia,1996,26.34704,136.876,Europe
Slovenia,1997,26.42509,136.7514,Europe
Slovenia,1998,26.50649,136.6293,Europe
Slovenia,1999,26.5865,136.4879,Europe
Slovenia,2000,26.69247,136.4438,Europe
Slovenia,2001,26.78108,136.4077,Europe
Slovenia,2002,26.87825,136.3886,Europe
Slovenia,2003,26.96881,136.3812,Europe
Slovenia,2004,27.06755,136.3939,Europe
Slovenia,2005,27.16275,136.4031,Europe
Slovenia,2006,27.25763,136.4041,Europe
Slovenia,2007,27.35064,136.3921,Europe
Slovenia,2008,27.43983,136.3767,Europe
Slovenia,1989,26.03286,138.1853,Europe
Slovenia,1980,25.69628,138.328,Europe
Slovenia,1981,25.73622,138.4091,Europe
Slovenia,1982,25.77252,138.4519,Europe
Slovenia,1983,25.80809,138.4747,Europe
Solomon Islands,1984,24.45388,123.6955,Oceania
Solomon Islands,1985,24.56463,123.6201,Oceania
Solomon Islands,1986,24.66985,123.5662,Oceania
Solomon Islands,1987,24.77464,123.5614,Oceania
Solomon Islands,1988,24.87843,123.5916,Oceania
Solomon Islands,1990,25.11838,123.8841,Oceania
Solomon Islands,1991,25.24286,124.0414,Oceania
Solomon Islands,1992,25.37952,124.2298,Oceania
Solomon Islands,1993,25.51425,124.4034,Oceania
Solomon Islands,1994,25.64945,124.5343,Oceania
Solomon Islands,1995,25.79141,124.6521,Oceania
Solomon Islands,1996,25.93356,124.7901,Oceania
Solomon Islands,1997,26.0693,124.9003,Oceania
Solomon Islands,1998,26.19822,124.9975,Oceania
Solomon Islands,1999,26.31477,125.0735,Oceania
Solomon Islands,2000,26.40337,125.0954,Oceania
Solomon Islands,2001,26.47893,125.1075,Oceania
Solomon Islands,2002,26.55288,125.1272,Oceania
Solomon Islands,2003,26.63543,125.1846,Oceania
Solomon Islands,2004,26.72525,125.2639,Oceania
Solomon Islands,2005,26.82223,125.3711,Oceania
Solomon Islands,2006,26.92452,125.4787,Oceania
Solomon Islands,2007,27.03587,125.5993,Oceania
Solomon Islands,2008,27.15988,125.7259,Oceania
Solomon Islands,1989,24.99609,123.7148,Oceania
Solomon Islands,1980,23.98967,123.9146,Oceania
Solomon Islands,1981,24.11103,123.9152,Oceania
Solomon Islands,1982,24.23121,123.8707,Oceania
Solomon Islands,1983,24.34351,123.7773,Oceania
Somalia,1984,21.05783,130.1878,Africa
Somalia,1985,21.08966,130.0623,Africa
Somalia,1986,21.1222,129.9826,Africa
Somalia,1987,21.15619,129.9671,Africa
Somalia,1988,21.19051,129.9803,Africa
Somalia,1990,21.27975,130.1053,Africa
Somalia,1991,21.31888,130.1533,Africa
Somalia,1992,21.35827,130.1917,Africa
Somalia,1993,21.39259,130.2277,Africa
Somalia,1994,21.42431,130.2466,Africa
Somalia,1995,21.44441,130.2392,Africa
Somalia,1996,21.46899,130.2737,Africa
Somalia,1997,21.49611,130.3163,Africa
Somalia,1998,21.52228,130.3974,Africa
Somalia,1999,21.54537,130.528,Africa
Somalia,2000,21.57201,130.7228,Africa
Somalia,2001,21.5981,130.9514,Africa
Somalia,2002,21.6351,131.2334,Africa
Somalia,2003,21.67554,131.5744,Africa
Somalia,2004,21.71384,131.9349,Africa
Somalia,2005,21.77287,132.3526,Africa
Somalia,2006,21.82666,132.7764,Africa
Somalia,2007,21.89742,133.2337,Africa
Somalia,2008,21.96917,133.6963,Africa
Somalia,1989,21.23726,130.0443,Africa
Somalia,1980,20.92911,130.7846,Africa
Somalia,1981,20.96415,130.6281,Africa
Somalia,1982,20.99438,130.4989,Africa
Somalia,1983,21.02672,130.3405,Africa
South Africa,1984,23.2704,134.7575,Africa
South Africa,1985,23.30367,134.5389,Africa
South Africa,1986,23.33707,134.3236,Africa
South Africa,1987,23.37885,134.1075,Africa
South Africa,1988,23.42474,133.9315,Africa
South Africa,1990,23.52675,133.5543,Africa
South Africa,1991,23.58051,133.3188,Africa
South Africa,1992,23.63539,133.0511,Africa
South Africa,1993,23.69439,132.7252,Africa
South Africa,1994,23.76762,132.4049,Africa
South Africa,1995,23.85642,132.1,Africa
South Africa,1996,23.96304,131.8272,Africa
South Africa,1997,24.09036,131.6066,Africa
South Africa,1998,24.23022,131.4193,Africa
South Africa,1999,24.39328,131.3381,Africa
South Africa,2000,24.57778,131.3462,Africa
South Africa,2001,24.78496,131.4293,Africa
South Africa,2002,25.01756,131.6052,Africa
South Africa,2003,25.27456,131.8501,Africa
South Africa,2004,25.55277,132.1673,Africa
South Africa,2005,25.85105,132.5321,Africa
South Africa,2006,26.17266,132.9425,Africa
South Africa,2007,26.51022,133.3809,Africa
South Africa,2008,26.85538,133.8297,Africa
South Africa,1989,23.4743,133.7526,Africa
South Africa,1980,23.13811,135.4393,Africa
South Africa,1981,23.17439,135.3102,Africa
South Africa,1982,23.20612,135.1292,Africa
South Africa,1983,23.23626,134.9389,Africa
Spain,1984,25.43313,133.9259,Europe
Spain,1985,25.46042,133.3066,Europe
Spain,1986,25.48971,132.8116,Europe
Spain,1987,25.53439,132.437,Europe
Spain,1988,25.58617,132.1236,Europe
Spain,1990,25.72032,131.6128,Europe
Spain,1991,25.79976,131.3659,Europe
Spain,1992,25.88464,131.1561,Europe
Spain,1993,25.96412,130.9723,Europe
Spain,1994,26.04306,130.7987,Europe
Spain,1995,26.12167,130.6712,Europe
Spain,1996,26.20999,130.5561,Europe
Spain,1997,26.3022,130.466,Europe
Spain,1998,26.39609,130.4032,Europe
Spain,1999,26.5,130.3511,Europe
Spain,2000,26.60724,130.3085,Europe
Spain,2001,26.71782,130.2827,Europe
Spain,2002,26.835,130.2692,Europe
Spain,2003,26.95143,130.2749,Europe
Spain,2004,27.06646,130.2459,Europe
Spain,2005,27.17847,130.2645,Europe
Spain,2006,27.29197,130.3103,Europe
Spain,2007,27.39562,130.3582,Europe
Spain,2008,27.49975,130.3884,Europe
Spain,1989,25.65028,131.8662,Europe
Spain,1980,25.34477,136.5565,Europe
Spain,1981,25.37087,135.903,Europe
Spain,1982,25.39528,135.2215,Europe
Spain,1983,25.41502,134.573,Europe
Sri Lanka,1984,20.59544,125.9876,Asia
Sri Lanka,1985,20.63366,125.8199,Asia
Sri Lanka,1986,20.67478,125.6924,Asia
Sri Lanka,1987,20.70746,125.6094,Asia
Sri Lanka,1988,20.73936,125.5439,Asia
Sri Lanka,1990,20.80921,125.5568,Asia
Sri Lanka,1991,20.85393,125.5938,Asia
Sri Lanka,1992,20.90149,125.6525,Asia
Sri Lanka,1993,20.95994,125.8047,Asia
Sri Lanka,1994,21.02658,125.929,Asia
Sri Lanka,1995,21.0932,126.0925,Asia
Sri Lanka,1996,21.1642,126.2702,Asia
Sri Lanka,1997,21.23943,126.4565,Asia
Sri Lanka,1998,21.3152,126.6528,Asia
Sri Lanka,1999,21.38576,126.8085,Asia
Sri Lanka,2000,21.45652,127.0136,Asia
Sri Lanka,2001,21.51639,127.1755,Asia
Sri Lanka,2002,21.56997,127.3449,Asia
Sri Lanka,2003,21.62526,127.5245,Asia
Sri Lanka,2004,21.68151,127.7189,Asia
Sri Lanka,2005,21.74239,127.8784,Asia
Sri Lanka,2006,21.81124,128.0338,Asia
Sri Lanka,2007,21.88625,128.1967,Asia
Sri Lanka,2008,21.96671,128.3473,Asia
Sri Lanka,1989,20.77225,125.5352,Asia
Sri Lanka,1980,20.38152,126.4659,Asia
Sri Lanka,1981,20.44378,126.3969,Asia
Sri Lanka,1982,20.49434,126.2855,Asia
Sri Lanka,1983,20.54698,126.1346,Asia
Sudan,1984,20.8473,129.5169,Africa
Sudan,1985,20.86213,129.3707,Africa
Sudan,1986,20.8824,129.2655,Africa
Sudan,1987,20.90864,129.2448,Africa
Sudan,1988,20.93535,129.2274,Africa
Sudan,1990,20.99367,129.3092,Africa
Sudan,1991,21.03162,129.3442,Africa
Sudan,1992,21.07525,129.4025,Africa
Sudan,1993,21.12529,129.4617,Africa
Sudan,1994,21.17918,129.5209,Africa
Sudan,1995,21.23783,129.5944,Africa
Sudan,1996,21.29703,129.688,Africa
Sudan,1997,21.36275,129.8193,Africa
Sudan,1998,21.43225,129.9893,Africa
Sudan,1999,21.49895,130.1858,Africa
Sudan,2000,21.57897,130.4723,Africa
Sudan,2001,21.66078,130.782,Africa
Sudan,2002,21.75247,131.1555,Africa
Sudan,2003,21.84463,131.5496,Africa
Sudan,2004,21.9434,131.9653,Africa
Sudan,2005,22.0473,132.3969,Africa
Sudan,2006,22.16048,132.8162,Africa
Sudan,2007,22.28084,133.2255,Africa
Sudan,2008,22.40484,133.6285,Africa
Sudan,1989,20.96653,129.2749,Africa
Sudan,1980,20.71915,129.7485,Africa
Sudan,1981,20.75761,129.692,Africa
Sudan,1982,20.79627,129.6821,Africa
Sudan,1983,20.82779,129.598,Africa
Suriname,1984,23.52685,129.8857,South America
Suriname,1985,23.57228,129.5038,South America
Suriname,1986,23.61061,129.1788,South America
Suriname,1987,23.64374,128.8061,South America
Suriname,1988,23.68688,128.5295,South America
Suriname,1990,23.79644,128.1805,South America
Suriname,1991,23.87112,128.0462,South America
Suriname,1992,23.94219,127.9127,South America
Suriname,1993,24.01218,127.7704,South America
Suriname,1994,24.07298,127.6325,South America
Suriname,1995,24.13357,127.48,South America
Suriname,1996,24.20795,127.4027,South America
Suriname,1997,24.30276,127.4303,South America
Suriname,1998,24.40073,127.5057,South America
Suriname,1999,24.50072,127.6418,South America
Suriname,2000,24.58296,127.7707,South America
Suriname,2001,24.67839,127.9929,South America
Suriname,2002,24.77476,128.2185,South America
Suriname,2003,24.88042,128.4813,South America
Suriname,2004,25.00262,128.8021,South America
Suriname,2005,25.12524,129.1653,South America
Suriname,2006,25.23747,129.5468,South America
Suriname,2007,25.36476,129.959,South America
Suriname,2008,25.49887,130.3747,South America
Suriname,1989,23.73931,128.3416,South America
Suriname,1980,23.29584,131.1013,South America
Suriname,1981,23.36229,130.8687,South America
Suriname,1982,23.42391,130.6061,South America
Suriname,1983,23.48051,130.2968,South America
Swaziland,1984,21.52619,133.2062,Africa
Swaziland,1985,21.55783,133.0886,Africa
Swaziland,1986,21.5929,132.9746,Africa
Swaziland,1987,21.63469,132.9044,Africa
Swaziland,1988,21.68481,132.8557,Africa
Swaziland,1990,21.79222,132.7852,Africa
Swaziland,1991,21.83435,132.7062,Africa
Swaziland,1992,21.87637,132.6156,Africa
Swaziland,1993,21.91338,132.5462,Africa
Swaziland,1994,21.94854,132.4493,Africa
Swaziland,1995,21.98135,132.3809,Africa
Swaziland,1996,22.02255,132.3013,Africa
Swaziland,1997,22.07354,132.2894,Africa
Swaziland,1998,22.13207,132.2788,Africa
Swaziland,1999,22.20111,132.3148,Africa
Swaziland,2000,22.28343,132.4276,Africa
Swaziland,2001,22.37484,132.5499,Africa
Swaziland,2002,22.48246,132.71,Africa
Swaziland,2003,22.58925,132.896,Africa
Swaziland,2004,22.70309,133.1432,Africa
Swaziland,2005,22.8175,133.3861,Africa
Swaziland,2006,22.94034,133.6074,Africa
Swaziland,2007,23.05694,133.8571,Africa
Swaziland,2008,23.16969,134.1334,Africa
Swaziland,1989,21.74249,132.8405,Africa
Swaziland,1980,21.41393,133.6435,Africa
Swaziland,1981,21.4468,133.5944,Africa
Swaziland,1982,21.47732,133.4957,Africa
Swaziland,1983,21.49897,133.3667,Africa
Sweden,1984,24.86689,136.1062,Europe
Sweden,1985,24.90539,135.5364,Europe
Sweden,1986,24.94952,135.1006,Europe
Sweden,1987,24.9971,134.7906,Europe
Sweden,1988,25.05041,134.5576,Europe
Sweden,1990,25.16444,134.1953,Europe
Sweden,1991,25.21542,134.0169,Europe
Sweden,1992,25.26597,133.8186,Europe
Sweden,1993,25.31753,133.6114,Europe
Sweden,1994,25.37889,133.4664,Europe
Sweden,1995,25.43743,133.3366,Europe
Sweden,1996,25.49521,133.2204,Europe
Sweden,1997,25.56026,133.1408,Europe
Sweden,1998,25.62147,133.0646,Europe
Sweden,1999,25.68738,132.974,Europe
Sweden,2000,25.75589,132.8921,Europe
Sweden,2001,25.82526,132.7924,Europe
Sweden,2002,25.89779,132.6917,Europe
Sweden,2003,25.97058,132.5799,Europe
Sweden,2004,26.04705,132.4273,Europe
Sweden,2005,26.1255,132.2679,Europe
Sweden,2006,26.2098,132.0793,Europe
Sweden,2007,26.29358,131.8709,Europe
Sweden,2008,26.37629,131.6516,Europe
Sweden,1989,25.10748,134.3727,Europe
Sweden,1980,24.71797,138.8169,Europe
Sweden,1981,24.75768,138.1323,Europe
Sweden,1982,24.79446,137.4391,Europe
Sweden,1983,24.82977,136.761,Europe
Switzerland,1984,25.246,135.9387,Europe
Switzerland,1985,25.26813,135.4399,Europe
Switzerland,1986,25.29805,135.0187,Europe
Switzerland,1987,25.32245,134.6813,Europe
Switzerland,1988,25.35413,134.3887,Europe
Switzerland,1990,25.42673,133.8783,Europe
Switzerland,1991,25.46021,133.6026,Europe
Switzerland,1992,25.50033,133.2975,Europe
Switzerland,1993,25.54019,132.9939,Europe
Switzerland,1994,25.57968,132.6743,Europe
Switzerland,1995,25.61801,132.3727,Europe
Switzerland,1996,25.66158,132.0775,Europe
Switzerland,1997,25.69975,131.7999,Europe
Switzerland,1998,25.73992,131.5607,Europe
Switzerland,1999,25.77055,131.3375,Europe
Switzerland,2000,25.80709,131.1266,Europe
Switzerland,2001,25.85,130.9939,Europe
Switzerland,2002,25.89402,130.8682,Europe
Switzerland,2003,25.9385,130.773,Europe
Switzerland,2004,25.98248,130.6927,Europe
Switzerland,2005,26.0288,130.6513,Europe
Switzerland,2006,26.07963,130.6158,Europe
Switzerland,2007,26.13979,130.5907,Europe
Switzerland,2008,26.20195,130.5664,Europe
Switzerland,1989,25.38598,134.1333,Europe
Switzerland,1980,25.15845,138.3033,Europe
Switzerland,1981,25.17901,137.6806,Europe
Switzerland,1982,25.20452,137.0911,Europe
Switzerland,1983,25.2227,136.5006,Europe
Syria,1984,24.78259,128.8909,Asia
Syria,1985,24.86739,128.667,Asia
Syria,1986,24.93725,128.4251,Asia
Syria,1987,24.99488,128.208,Asia
Syria,1988,25.06755,128.0772,Asia
Syria,1990,25.16734,127.7988,Asia
Syria,1991,25.23955,127.7216,Asia
Syria,1992,25.32346,127.6383,Asia
Syria,1993,25.41595,127.582,Asia
Syria,1994,25.52016,127.5631,Asia
Syria,1995,25.62992,127.5432,Asia
Syria,1996,25.75749,127.5609,Asia
Syria,1997,25.87469,127.5757,Asia
Syria,1998,25.99952,127.6308,Asia
Syria,1999,26.11749,127.6596,Asia
Syria,2000,26.23028,127.7301,Asia
Syria,2001,26.32429,127.8001,Asia
Syria,2002,26.41778,127.8332,Asia
Syria,2003,26.50727,127.8782,Asia
Syria,2004,26.5923,127.9373,Asia
Syria,2005,26.67649,128.0314,Asia
Syria,2006,26.76554,128.17,Asia
Syria,2007,26.84018,128.3461,Asia
Syria,2008,26.91969,128.513,Asia
Syria,1989,25.11164,127.9214,Asia
Syria,1980,24.34752,129.6465,Asia
Syria,1981,24.47281,129.4852,Asia
Syria,1982,24.59099,129.2976,Asia
Syria,1983,24.69695,129.1087,Asia
Tajikistan,1984,24.27539,133.8405,Asia
Tajikistan,1985,24.29276,133.7927,Asia
Tajikistan,1986,24.31117,133.7585,Asia
Tajikistan,1987,24.31859,133.6942,Asia
Tajikistan,1988,24.32583,133.6362,Asia
Tajikistan,1990,24.30014,133.3562,Asia
Tajikistan,1991,24.26272,133.1265,Asia
Tajikistan,1992,24.18024,132.7365,Asia
Tajikistan,1993,24.08605,132.2909,Asia
Tajikistan,1994,23.96471,131.8617,Asia
Tajikistan,1995,23.84028,131.4412,Asia
Tajikistan,1996,23.70978,131.0934,Asia
Tajikistan,1997,23.59187,130.7971,Asia
Tajikistan,1998,23.48205,130.5896,Asia
Tajikistan,1999,23.39624,130.4575,Asia
Tajikistan,2000,23.34496,130.4779,Asia
Tajikistan,2001,23.32384,130.5864,Asia
Tajikistan,2002,23.33256,130.757,Asia
Tajikistan,2003,23.36877,130.9574,Asia
Tajikistan,2004,23.42971,131.1956,Asia
Tajikistan,2005,23.50825,131.4789,Asia
Tajikistan,2006,23.59211,131.7478,Asia
Tajikistan,2007,23.6844,132.0538,Asia
Tajikistan,2008,23.77966,132.3531,Asia
Tajikistan,1989,24.31905,133.5172,Asia
